Tweets;Label
#tuitpekanbaru alasan anies sering turun ke masyarakat meski belum masa kampanye #pekanbaru #tuit;negatif
jk ahok minta maaf brarti ahok sdh mrs brsalah dg ucpanya.\ngmn dg yg membela n mebenarkn ucapan ahok? mrs brslh jg\u2026 https:\/\/t.co\/s7pda3r3am;negatif
rt @agusfansclub_: mas agus menanggapi pertanyaan mslh dinasti,dikatakan bhw dinasti itu konotasinya negatif &amp;negatif
rt @cumarachel: betul, sayang opini yg dibentuk d sosmed seakan umat muslim haus balas dendam. citra islam jd rusak akibat penggiri\u2026 ;negatif
rt @panca66: pendukung ahok selalu bilang yang nga suka ahok islam pemarah, kecanduan agama dll. lha, nusron tadi ngomong kayak dewa mabok\u2026;negatif
\/\/ wajar, rachmawati tersinggung megawati bawa ahok ke makam bung karno https:\/\/t.co\/j02plcafug;negatif
alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/x7uh8iu44y #riau;negatif
rt @agusfansclub_: dan mas agus ikut dlm konstetasi politik karena dicalonkan oleh beberapa partai dan benar2 tidak pernah diduga sebelumny\u2026;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
terkait ahok, setara institute nilai mui berpolitik https:\/\/t.co\/4k1iiss8wl lewat @tribunnews;negatif
rt @queenmariaeva: telinganya mui saliwang...ayo hok minta maapnye kencengan dikit https:\/\/t.co\/17gsfzjuyw;negatif
"ketum pkb: #ahok jangan buat resah!: \""ya saya kira semua pihak agar untuk menahan\u2026 https:\/\/t.co\/0357akoydj #aktual";negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
video mahasiswa lhokseumawe demo ahok https:\/\/t.co\/ygkmduddpc;negatif
fyi, ya.. mz agus yudhoyono ini anak sulung.\nkalo doi anak terakhir dan lagi sibuk 'berkarya' gini mah nanti tagline-nya: karya anak bungsu.;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
video mahasiswa lhokseumawe demo ahok https:\/\/t.co\/voe3ohf9p3 #bnanews;negatif
rt @hariadhi: utk yg ribut prestasi ini itu pny foke, tlg tanyain dong ke partai demokrat, kok mrk ogah calonin foke lagi. kok malah ajuin\u2026;negatif
rt @cagubnyinyir: @sutanto73 anies di sarang fpi. minta restu warga petamburan https:\/\/t.co\/m6x8vt8hcb https:\/\/t.co\/x3s7hgl72e, @sajapaulus\u2026;negatif
rt @yusrilihza_mhd: gaya bicara ahok, yusril bilang ilmu geografi megawati payah https:\/\/t.co\/72dtzhrika;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
"rt @deplayhafiezd87: laknat biar modyaaarrr\""@vivacoid: ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/8kidzq0zyb\""";negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
gila juga ni agus disuruh maju jadi dki 1 cuma d tlp bokapnya + masuk partai g pake fit &amp;negatif
rt @sariedarmodjo: @powerxbr88 klo dihujat spt ahok pasti terdiare-diare...:((( https:\/\/t.co\/a8yxmjwb4s;negatif
@matanajwa @agusyudhoyono  byk apa gus? gak jelas pun prestasi si agus ini? galk ada yg bisa dijual.;negatif
video mahasiswa lhokseumawe demo ahok https:\/\/t.co\/hgu4djpzxp;negatif
inilah hasil latihan mas ganteng agus selama ini.\nlari dari pertanyaan????\n\nbuahahahahahakkkk;negatif
ini video saat nusron wahid kritik mui soal ahok https:\/\/t.co\/inrwmzazxz;negatif
rt @vivian55183251: mang cek tito. yg mlintir itu la yg bikin kerok. nyari balak nian. lanjak ke la mang. https:\/\/t.co\/q1dlb8vqbx;negatif
rt @masinusina: mas agus blm siap. sori. mentah bgt.;negatif
rt @panca66: bang @karniilyas tega membuat buya sjafii jadi sedikit bohong ke publik demi bela ahok https:\/\/t.co\/qazoqtco3b;negatif
bisa jadi? yg ditangkap lewat ott bb nya cma recehan sekelas mentri https:\/\/t.co\/7egk9wpecd;negatif
rt @yusrilihza_mhd: gaya bicara ahok, yusril bilang ilmu geografi megawati payah https:\/\/t.co\/72dtzhrika;negatif
muncul dajal terbaru setelah ahok, nusron w...;negatif
@matanajwa @agusyudhoyono semua kalau menjadi pemimpin harusnya ada rekam jejak dibidang nya. pak agus belum punya rekam jejak sedikitpun;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
rt @pembawaberitaid: kh. junaedi albaghdi ditipu panitia dzikir akbar dari pendukung\u00a0ahok-djarot https:\/\/t.co\/xl4sdvjgao https:\/\/t.co\/nmg2q\u2026;negatif
rt @sibonekakayu: bobrok nian ahok djarot ini. mengadakan dzikir dgn cara membohongi abah kh junaedi al bagdadi. bagaimana ini jeng\u2026 ;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
"gooood.\n\n\""@manispolos: taukah...??\n\ngara2 pro ahok, warga dompu-ntb tolak anton medan isi acara \u201cdompu mengaji\u201d\n\n@syihabrizieq @dpp_fpi \""";negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
"apa kabar jeng @sahal_as ayo dikomen preeet.. https:\/\/t.co\/r0gelu330y"",""display_text_range"":[0,45],""source"":""\u003ca href=\""http:\/\/twitter.com\/download\/android\"" rel=\""nofollow\""\u003etwitter for android\u003c\/a\u003e"",""truncated"":false,""in_reply_to_status_id"":null,""in_reply_to_status_id_str"":null,""in_reply_to_user_id"":null,""in_reply_to_user_id_str"":null,""in_reply_to_screen_name"":null,""user"":{""id"":1854939780,""id_str"":""1854939780"",""name"":""umi kalsum"",""screen_name"":""iswarimukhtar"",""location"":""jakarta selatan, dki jakarta"",""url"":null,""description"":""jakmania - madridista indonesia, pro-rakyat anti gusur."",""protected"":false,""verified"":false,""followers_count"":907,""friends_count"":467,""listed_count"":4,""favourites_count"":1630,""statuses_count"":5211,""created_at"":""wed sep 11 17:35:50 +0000 2013"",""utc_offset"":null,""time_zone"":null,""geo_enabled"":true,""lang"":""id"",""contributors_enabled"":false,""is_translator"":false,""profile_background_color"":""c0deed"",""profile_background_image_url"":""http:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png"",""profile_background_image_url_https"":""https:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png"",""profile_background_tile"":false,""profile_link_color"":""1da1f2"",""profile_sidebar_border_color"":""c0deed"",""profile_sidebar_fill_color"":""ddeef6"",""profile_text_color"":""333333"",""profile_use_background_image"":true,""profile_image_url"":""http:\/\/pbs.twimg.com\/profile_images\/802241684394254337\/c3upnyjb_normal.jpg"",""profile_image_url_https"":""https:\/\/pbs.twimg.com\/profile_images\/802241684394254337\/c3upnyjb_normal.jpg"",""profile_banner_url"":""https:\/\/pbs.twimg.com\/profile_banners\/1854939780\/1480647759"",""default_profile"":true,""default_profile_image"":false,""following"":null,""follow_request_sent"":null,""notifications"":null},""geo"":null,""coordinates"":null,""place"":null,""contributors"":null,""quoted_status_id"":810503670785712129,""quoted_status_id_str"":""810503670785712129"",""quoted_status"":{""created_at"":""sun dec 18 15:15:08 +0000 2016"",""id"":810503670785712129,""id_str"":""810503670785712129""";negatif
rt @pembawaberitaid: kh. junaedi albaghdi ditipu panitia dzikir akbar dari pendukung\u00a0ahok-djarot https:\/\/t.co\/xl4sdvjgao https:\/\/t.co\/nmg2q\u2026;negatif
rt @posmetroinfo: junaedi albaghdadi geram, zikir akbar yang dipimpinnya dipolitisir tim ahok-djarot\n https:\/\/t.co\/iobrx3pw0l https:\/\/t.co\/\u2026;negatif
rt @sibonekakayu: oke om @warheadxd. ini mata @sahal_as dihitamkan. silahkan ditempel di berita-berita si bobrok ahok mempermainkan a\u2026 ;negatif
#timnasjuara #airmatabuaya #ahokdipecat #ahokbersinetron https:\/\/t.co\/7wzi0qcfs5 december 18, 2016 at 10:27pm;negatif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;negatif
rt @zarazettirazr: anjrot bohong lagi ngakunya ahok yg ga bs hadir padahal abah al baghdadi menolak jika ahok hadir \u261d\ud83c\udffc\ufe0fini klatifikasi\u2026 ;negatif
rt @bamburuncing212: \ud83d\ude04\ud83d\ude06\ud83d\ude05\ud83d\ude02\ud83d\ude04\ud83d\ude05\ud83d\ude06\nsemakin hari makin ketauan kalo ahokers &amp;negatif
rt @purbasr: warga dan kota jakarta terlantar karena anies hanya akan sibuk dg pencapresan prabowo https:\/\/t.co\/6jklbd4i0k;negatif
rt @uusrsd: si babihox sukses kotak2kan pndukung ahy-anies, kduanya lupa dia prnah nistakan kitab suci mrka. jelas babihokers anti kbhineka\u2026;negatif
rt @msjohirin: dulu sy pro anies.muda,pinter,pancasilais.tapi ga lagi stl ia gagal balon capres pd,loncat jadi timses jokowi\/pdip,kini cagu\u2026;negatif
anies-sandi jadi soal ujian un di magelang, guru terancam kena sanksi https:\/\/t.co\/j4xmxeysbe #magelang;negatif
pemilihan pilkada putaran kedua.\nsaya dukung ahok\nbukan anies;negatif
rt @jokoanwar: pengakuan seorang ibu penjual pecel lele yg nggak boleh naroh gerobaknya kalo nggak coblos anies. madness. jadi mak\u2026 ;negatif
rt @alvano91: ahok di sosmed jg di bully habis2, tp ahok gak mau main blokir, kalo anies di sindir dikit aja sdh main blokir, dasar pemimpi\u2026;negatif
rt @purbasr: @sahal_as @just_love_ct @aniesbaswedan lengkap kemunkaran kelompok anies, petunjuk yang kurang jelas apa yg engkau dustakan;negatif
rt @teddygusnaidi: yang dikiri dia pikir dia ariel, yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau.. hahaha!!\u2026 ;negatif
rt @okkyrizki27: gaya emak2 kalah debat, hahaha #debat2pilgubdki #debat2pilkadadki #debatcagubdki https:\/\/t.co\/ounyuaxs59;negatif
pdip sengaja becah belah rakyat warga dki tidak pilih ahok!! wni ang... ;negatif
"rt @didienazhar: kata ahok, \""rakyat itu atasan, bosnya.\"" tapi kenapa bawahan memaki-maki 'atasan' (bos)? bukankah itu kurang ajar?! https:\/\u2026";negatif
"rt @didienazhar: kata ahok, \""rakyat itu atasan, bosnya.\"" tapi kenapa bawahan memaki-maki 'atasan' (bos)? bukankah itu kurang ajar?! https:\/\u2026";negatif
rt @mrtampi: agus makin santai.\nahok makin santun.\nanies makin esmosi.\n\nimho.\n#debat2pilkadadki;negatif
pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja tahun baru imlek, pkb aj... https:\/\/t.co\/ggych4sgct #debat2pilkadadki #imlek;negatif
pilkada dki jakarta harap tidak pilih nomor 2, bahaya laten komunis!... https:\/\/t.co\/bhnuotwvyr #debat2pilkadadki https:\/\/t.co\/vrptyq9sux;negatif
ahok sunguh pembual sejati\ndidebat semua data yg disebutkan palsu\nhanya opini media\njangan sampai ketipu si jamban https:\/\/t.co\/emmqahf9uc;negatif
rt @komunitaskata: #debat2pilkadadki bohongi bohongi terus org pakai opini kinerja baik, pdhl kinerjanya absolutely buruk! https:\/\/t.co\/m8g\u2026;negatif
pilkada dki jakarta harap tidak pilih nomor 2, bahaya laten komunis!... https:\/\/t.co\/suz6vyglwy #debat2pilkadadki https:\/\/t.co\/ltzhogpj8t;negatif
rt @teddygusnaidi: lah.. lu monolog sejam yg dihadiri orang2 lu sendiri, dipuja2, knp gak dijelaskan? ngeles aja emg gak bisa\u2026 ;negatif
agus tidak jelas mampu... hanya polesan anak dan gaya pepo.. https:\/\/t.co\/agkgoerfpz;negatif
rt @komunitaskata: #debat2pilkadadki bohongi bohongi terus org pakai opini kinerja baik, pdhl kinerjanya absolutely buruk! https:\/\/t.co\/m8g\u2026;negatif
#debat2pilkadadki ahok the best. bingung sy dengar jawaban2 paslon1 &amp;negatif
rt @teddygusnaidi: para pemuja-pemuji @agusyudhoyono kalau msh juga memuji ini keterlaluan... mbok ya kalau tugas boleh tapi realistis\u2026 ;negatif
rt @jokoanwar: visi misi anies adalah penilaian buruk orang lain. #debat2pilkadadki https:\/\/t.co\/ztbqwdudvg;negatif
"yg denger dibikin berimajinasi. sasarannya paling kalangan sdm rendah. jargonnya aja aneh \""membangun tanpa menggusu\u2026 https:\/\/t.co\/372rommfyw";negatif
ngenest #debat2pilkadadki tionghoa paslon 1 #persijaday   \nhttps:\/\/t.co\/d5yrarkkcz;negatif
rt @ipul_hernandez: anies di bibir.. memutar kata.. walau kau tuduh ahoklah segala penyebabnya...  #debat2pilkadadki;negatif
adakah manis gula kau timpakan dengan asam nya cuka? #debat2pilkadadki https:\/\/t.co\/0m4a70q0hu;negatif
yaaa mgkn emang krg kali pendidikannya sehingga penyampaian info yg ada jadi setengah2 atau tidak berdasar #debat2pilkadadki;negatif
rt @teddygusnaidi: 5. tidak bisa dalam waktu 2 tahun hrs membereskan semuanya, karena masih ada yg dalam progres. ini bukan sulap simsalabi\u2026;negatif
rt @teddygusnaidi: yang dikiri dia pikir dia ariel, yang ditengah dia pikir dia orangtua dan yang dikanan dia pikir dia tau.. hahaha!!\u2026 ;negatif
#ogahpilihterdakwa yg bikin hesteg psti orgny bebeb reseq #debat2pilkadadki #ahokdjarothebat #aniessandiokoce #debatahypalingoke #indonesia;negatif
rt @teddygusnaidi: 16. anies baswedan hanya mengurus satu urusan saja berantakan, bagaimana dia bisa berfantasi menyelesaikan banyak urusan\u2026;negatif
rt @chocoaca: #debat2pilkadadki\n\nattitude mpok sylvi sangat buruk!\npak ahok ngasih jawaban kok\nmalah buat gestur jempol kebawah..\nmungkin d\u2026;negatif
pdip sengaja becah belah rakyat warga dki tidak pilih ahok!! solusi cagub atasi masalah macet,... https:\/\/t.co\/ty1r4rknr9 #debat2pilkadadki;negatif
pilkada dki jakarta harap tidak pilih nomor 2, bahaya laten komunis!... https:\/\/t.co\/1bclyoz5bu #debat2pilkadadki https:\/\/t.co\/xrr9cgz61i;negatif
rt @teddygusnaidi: 27. kalau gunakan fantasi agus maka agus bisa menuding bahwa sby tidak beres memimpin. 10 tahun masih banyak yang miskin\u2026;negatif
rt @teddygusnaidi: 28. kalau gunakan fantasi anies, maka anies bisa menuding bhw ali sadikin bapaknya boy sadikin gak beres memimpin jakart\u2026;negatif
rt @teddygusnaidi: 28. kalau gunakan fantasi anies, maka anies bisa menuding bhw ali sadikin bapaknya boy sadikin gak beres memimpin jakart\u2026;negatif
rt @teddygusnaidi: 27. kalau gunakan fantasi agus maka agus bisa menuding bahwa sby tidak beres memimpin. 10 tahun masih banyak yang miskin\u2026;negatif
rt @teddygusnaidi: 16. anies baswedan hanya mengurus satu urusan saja berantakan, bagaimana dia bisa berfantasi menyelesaikan banyak urusan\u2026;negatif
rt @teddygusnaidi: 15. ketidakberhasilan anies baswedan dalam memimpin kementerian, banyak masalah dan belum lagi soal salah hitung anggara\u2026;negatif
penuh retorika..pesannya halus tapi mencuci otak agar org terkesima,padahal gak ada solusi lbh real yg ditawarkan\n#debat2pilkadadki;negatif
@aniesbaswedan waduh malem siapa yg salah ni? @hajilolong https:\/\/t.co\/taqwewgfb4;negatif
rt @teddygusnaidi: terbukti ucapan ahok bhw kementerian @aniesbaswedan dapat raport paling buruk. di peringkat 22. #debat2pilkadadki \nhttps\u2026;negatif
rt @ponakannyaom: paslon lain harap tanya ke paslon 1 terutama bu silvi apakah beliau pernah nyerobot antrian makanan pas kawinan\n\n#debat2p\u2026;negatif
rt @gunromli: sylviana kesyikan ngomong sendiri lupa bertanya, anies keasyikan nyerang pake data2 yg salah, ya ahok joged2 aja \ud83d\ude01 #debat2pil\u2026;negatif
rt @teddygusnaidi: terbukti ucapan ahok bhw kementerian @aniesbaswedan dapat raport paling buruk. di peringkat 22. #debat2pilkadadki \nhttps\u2026;negatif
pilkada dki jakarta harap tidak pilih nomor 2, bahaya laten komunis!... https:\/\/t.co\/nnkuto2qax #debat2pilkadadki https:\/\/t.co\/vmnhbe36ra;negatif
rt @hit_dx: di #debat2pilkadadki ini pak anies berbohong dan tidak pakai data jangan memilih calon yang tidak pa\u2026 ;negatif
pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja sebut ada tanda kecurang... https:\/\/t.co\/zrxxc4ua0n #debat2pilkadadki #imlek;negatif
rt @raztheda: paslon 3 once said: jangan memilih pemimpin yang justru memecah belah. tonight i realised,he should keep it for himself \ud83d\ude0c #de\u2026;negatif
dulu mengidolakan anies, skrg jujur knapa anies jd karakter jahat?? ada yg ngerasa sama? apa cmn gw? #debat2pilkadadki;negatif
rt @teddygusnaidi: 28. kalau gunakan fantasi anies, maka anies bisa menuding bhw ali sadikin bapaknya boy sadikin gak beres memimpin jakart\u2026;negatif
#ogahpilihterdakwa #penjarakanahok https:\/\/t.co\/hdshxvbkbj;negatif
rt @teddygusnaidi: ini yg gue bilang, yg hebat di tim @agusyudhoyono itu cuma tukang fotonya. coba zoom. orangnya dikit, kebyakan bers\u2026 ;negatif
rt @teddygusnaidi: di dalam debat @agusyudhoyono ngawur diluar debat jg ngawur. yg begini msh dipuja-puji? kalian ditugaskan memuja-mu\u2026 ;negatif
rt @teddygusnaidi: 27. kalau gunakan fantasi agus maka agus bisa menuding bahwa sby tidak beres memimpin. 10 tahun masih banyak yang miskin\u2026;negatif
rt @teddygusnaidi: 28. kalau gunakan fantasi anies, maka anies bisa menuding bhw ali sadikin bapaknya boy sadikin gak beres memimpin jakart\u2026;negatif
rt @razer_adam: ups, udh habis bu waktunya, tanya apa? hmm debat aja gk disiplin waktu, gmn kalo mimpin jakarta? #debat2pilkadadki;negatif
rt @tnasionalis: sya sudah katakan, data tanpa fakta pasti berujung jd bumerang dik @aniesbaswedan https:\/\/t.co\/stgmwenayf;negatif
pada akhirnya jg program mengkhianati rakyat. ibu sama bapak sehat kan ? #debat2pilkadadki https:\/\/t.co\/cfavmozyix;negatif
gaya uda kek dosen, tapi data nya abal? \nmeeeehhhh \ud83d\ude25\ud83d\ude25 #pakanies #debat2pilkadadki;negatif
pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja rano karno buka-bukaan d... https:\/\/t.co\/zmamnskfdq #debat2pilkadadki #imlek;negatif
dari awal debat uda keliatan kok mau nyerang paslon 2. eh, cari backup ya kasi pertanyaan spy paslon 1 ikutan nyerang?  #debat2pilkadadki;negatif
rt @teddygusnaidi: 16. anies baswedan hanya mengurus satu urusan saja berantakan, bagaimana dia bisa berfantasi menyelesaikan banyak urusan\u2026;negatif
rt @teddygusnaidi: 27. kalau gunakan fantasi agus maka agus bisa menuding bahwa sby tidak beres memimpin. 10 tahun masih banyak yang miskin\u2026;negatif
pilkada dki jakarta harap tidak pilih nomor 2, bahaya laten komunis!... https:\/\/t.co\/iyrylxpbdd #debat2pilkadadki https:\/\/t.co\/k8ix337grk;negatif
#ogahpilihterdakwa paslon 1 #debat2pilkadadki #persijaday #imlek   \nhttps:\/\/t.co\/gtwbmjqtgi;negatif
pilkada dki jangan pilih pki!! berbahaya!! pilih 1 atau 3 saja polisi libatkan pemburu ... https:\/\/t.co\/g4r5ysx8w9 #debat2pilkadadki #imlek;negatif
pilkada dki jakarta harap tidak pilih nomor 2, bahaya laten komunis!... https:\/\/t.co\/suztpjnvrl #debat2pilkadadki https:\/\/t.co\/xhpd9bm8ta;negatif
pilkada dki jakarta harap tidak pilih nomor 2, bahaya laten komunis!... https:\/\/t.co\/merfct15hp #debat2pilkadadki https:\/\/t.co\/adsaimugbf;negatif
rt @teddygusnaidi: 15. ketidakberhasilan anies baswedan dalam memimpin kementerian, banyak masalah dan belum lagi soal salah hitung anggara\u2026;negatif
rt @teddygusnaidi: 16. anies baswedan hanya mengurus satu urusan saja berantakan, bagaimana dia bisa berfantasi menyelesaikan banyak urusan\u2026;negatif
rt @teddygusnaidi: 27. kalau gunakan fantasi agus maka agus bisa menuding bahwa sby tidak beres memimpin. 10 tahun masih banyak yang miskin\u2026;negatif
